Geographic code,Year,Race,Sex,Age group,Person-years,Mortality rate,No. of deaths,Rate Lower bound,Rate upper bound,Expected no. of deaths,Sparse content indicator
36015,2000-2004,W,M,All,201727,8.8115,17,4.2477,13.3753,16.68,0
36017,2000-2004,W,M,All,124439,10.9463,14,5.0183,16.8742,10.15,0
36019,2000-2004,W,M,All,190591,8.1938,14,2.8172,13.5704,11.6,0
36021,2000-2004,W,M,All,145470,9.8715,16,4.7565,14.9865,13.27,0
36023,2000-2004,W,M,All,114704,4.0805,4,0,9.7012,7.75,1
36025,2000-2004,W,M,All,113845,13.109,19,6.9801,19.238,11.46,0
36027,2000-2004,W,M,All,615564,11.1884,59,8.2687,14.1081,41.13,0
36029,2000-2004,W,M,All,1900301,8.5451,173,7.2565,9.8336,163.72,0
36031,2000-2004,W,M,All,94243,5.7272,6,0,11.8703,7.89,1
36033,2000-2004,W,M,All,114231,9.5831,9,2.7042,16.4619,7.74,1
36035,2000-2004,W,M,All,130439,9.1672,13,3.9333,14.4011,11.16,0
36037,2000-2004,W,M,All,140847,11.4377,15,5.3053,17.5701,10.73,0
36039,2000-2004,W,M,All,111757,9.2863,11,3.2536,15.3191,9.87,1
36041,2000-2004,W,M,All,12956,4.9016,1,0,20.3547,1.47,1
36043,2000-2004,W,M,All,152652,5.3008,9,1.6404,8.9613,13.97,1
36045,2000-2004,W,M,All,263922,7.1203,14,3.0931,11.1476,15.87,0
36049,2000-2004,W,M,All,65620,0,0,0,7.3307,4.82,1
36051,2000-2004,W,M,All,151177,8.193,10,2.861,13.525,9.55,1
36053,2000-2004,W,M,All,166237,13.3635,19,7.1655,19.5615,11.51,0
36055,2000-2004,W,M,All,1462207,10.6149,151,8.9115,12.3182,114.7,0
36057,2000-2004,W,M,All,114669,9.1019,13,3.9427,14.2611,11.59,0
36059,2000-2004,W,M,All,2682849,7.9267,231,6.8891,8.9644,234.92,0
36061,2000-2004,W,M,All,11189284,7.4998,769,6.969,8.0306,820.61,0
36063,2000-2004,W,M,All,483730,6.0274,30,3.7934,8.2615,40.04,0
36065,2000-2004,W,M,All,528989,10.1909,59,7.537,12.8448,46.71,0
36067,2000-2004,W,M,All,947263,9.3168,85,7.3156,11.318,73.79,0
36069,2000-2004,W,M,All,240183,10.3662,23,6.0471,14.6852,17.71,0
36071,2000-2004,W,M,All,781896,8.3273,43,5.7911,10.8636,43.36,0
36073,2000-2004,W,M,All,99003,11.9121,11,4.389,19.4353,6.98,1
36075,2000-2004,W,M,All,298565,11.7749,26,7.0496,16.5002,17.77,0
36077,2000-2004,W,M,All,144626,9.4887,14,4.3101,14.6674,12.11,0
36079,2000-2004,W,M,All,235832,8.0155,11,2.7777,13.2534,12.93,1
36083,2000-2004,W,M,All,345383,10.9397,34,7.1871,14.6923,25.09,0
36087,2000-2004,W,M,All,577542,9.0432,41,6.1128,11.9736,38.5,0
36089,2000-2004,W,M,All,265766,7.0724,16,3.4122,10.7326,18,0
36091,2000-2004,W,M,All,493379,11.2984,43,7.8095,14.7873,31.54,0
36093,2000-2004,W,M,All,313457,13.5672,50,9.7517,17.3826,29.8,0
36095,2000-2004,W,M,All,76834,11.3028,9,3.5808,19.0248,6.27,1
36097,2000-2004,W,M,All,46752,8.2728,4,0,18.786,3.64,1
36099,2000-2004,W,M,All,81825,9.876,8,2.5059,17.2461,6.64,1
36101,2000-2004,W,M,All,234960,7.2547,18,3.7528,10.7566,19.04,0
36103,2000-2004,W,M,All,3160385,10.8878,280,9.5766,12.1989,205.51,0
36105,2000-2004,W,M,All,166085,10.8159,19,5.7664,15.8653,13.69,0
36107,2000-2004,W,M,All,125495,10.6688,11,3.8328,17.5048,8.75,1
36109,2000-2004,W,M,All,209936,10.3875,16,5.1882,15.5868,11.89,0
36111,2000-2004,W,M,All,404741,9.7295,38,6.579,12.88,29.76,0
36113,2000-2004,W,M,All,153145,5.0598,8,1.1367,8.9828,12.27,1
36115,2000-2004,W,M,All,148677,12.908,19,6.8246,18.9914,10.95,0
36117,2000-2004,W,M,All,220785,8.4475,15,3.9302,12.9648,14.9,0
36119,2000-2004,W,M,All,1785730,8.3461,149,6.9912,9.701,144.66,0
36121,2000-2004,W,M,All,103786,5.5802,5,0,11.275,7.02,1
36123,2000-2004,W,M,All,59328,11.7614,7,2.4331,21.0897,5,1
37001,2000-2004,W,M,All,260254,7.454,17,3.7226,11.1855,19.04,0
37003,2000-2004,W,M,All,80993,6.6103,4,0,14.987,4.91,1
37005,2000-2004,W,M,All,26095,11.3315,3,0,25.9481,2.5,1
37007,2000-2004,W,M,All,31529,4.8243,2,0,15.9025,2.86,1
37009,2000-2004,W,M,All,60597,1.2504,1,0,8.038,5.61,1
37011,2000-2004,W,M,All,42966,5.8922,3,0,15.7329,3.51,1
37013,2000-2004,W,M,All,77579,6.7048,5,0.1496,13.26,6.44,1
37015,2000-2004,W,M,All,17356,20.0884,4,0,42.1042,1.74,1
37017,2000-2004,W,M,All,48438,12.8063,6,1.4546,24.1579,3.52,1
37019,2000-2004,W,M,All,166132,7.7687,12,2.6181,12.9193,15.43,0
37021,2000-2004,W,M,All,461190,6.0711,28,3.7008,8.4414,37.32,0
37023,2000-2004,W,M,All,196083,5.1445,9,1.5085,8.7805,13.62,1
37025,2000-2004,W,M,All,293450,8.0974,19,4.1881,12.0067,17.36,0
37027,2000-2004,W,M,All,181476,6.0072,11,1.0696,10.9448,12.19,1
37029,2000-2004,W,M,All,15524,0,0,0,15.9778,1.04,1
37031,2000-2004,W,M,All,136143,9.0598,15,4.2458,13.8738,12.64,0
37033,2000-2004,W,M,All,38082,0,0,0,10.2318,2.53,1
37035,2000-2004,W,M,All,318283,9.0575,21,4.9557,13.1592,19.95,0
37037,2000-2004,W,M,All,109445,6.8505,7,1.182,12.5191,8.44,1
37039,2000-2004,W,M,All,57637,9.2837,7,1.4235,17.144,6.1,1
37041,2000-2004,W,M,All,21210,0,0,0,10.6424,2.29,1
37043,2000-2004,W,M,All,22019,8.7137,3,0,21.225,2.73,1
37045,2000-2004,W,M,All,184290,8.6932,14,3.8631,13.5234,13.45,0
37047,2000-2004,W,M,All,86718,6.9497,5,0,13.9819,6.07,1
37049,2000-2004,W,M,All,169347,11.3511,17,5.4682,17.234,12.51,0
37051,2000-2004,W,M,All,459547,10.5668,23,5.6565,15.4771,19.18,0
37053,2000-2004,W,M,All,45594,8.0277,2,0,20.8602,2.87,1
37055,2000-2004,W,M,All,77528,8.4954,7,0.3489,16.6419,5.67,1
37057,2000-2004,W,M,All,331061,8.1285,21,4.3488,11.9083,22.25,0
37059,2000-2004,W,M,All,83255,6.8028,4,0,14.3979,5.92,1
37061,2000-2004,W,M,All,91500,3.1243,2,0,10.4463,5.25,1
37063,2000-2004,W,M,All,327209,6.7549,16,3.083,10.4268,18.88,0
37065,2000-2004,W,M,All,55324,0,0,0,8.3132,4.04,1
37067,2000-2004,W,M,All,550731,7.134,33,4.5584,9.7095,37.69,0
37069,2000-2004,W,M,All,88885,7.7753,4,0,17.3098,4.57,1
37071,2000-2004,W,M,All,395593,10.2646,31,6.4819,14.0473,25.03,0
37073,2000-2004,W,M,All,16136,0,0,0,14.745,1.2,1
37075,2000-2004,W,M,All,18014,6.1785,1,0,21.7763,1.73,1
37077,2000-2004,W,M,All,85444,9.4163,4,0,20.6934,4.49,1
37079,2000-2004,W,M,All,29601,22.2491,4,0,47.5646,1.68,1
37081,2000-2004,W,M,All,690653,6.5208,41,4.461,8.5806,49.54,0
37083,2000-2004,W,M,All,57289,4.2083,3,0,11.5948,5.33,1
37085,2000-2004,W,M,All,179805,8.2958,9,2.3989,14.1927,8.99,1
37087,2000-2004,W,M,All,129147,3.8996,6,0,7.9435,12.72,0
37089,2000-2004,W,M,All,214763,6.7038,22,3.7816,9.6261,25.39,0
37091,2000-2004,W,M,All,20992,7.4809,2,0,22.4511,1.93,1
37093,2000-2004,W,M,All,46632,4.4479,1,0,20.4238,1.7,1
37095,2000-2004,W,M,All,9242,16.3242,1,0,51.3833,0.75,1
37097,2000-2004,W,M,All,273200,4.1243,10,1.3694,6.8792,17.31,0
37099,2000-2004,W,M,All,71735,9.0172,6,0.2888,17.7455,5.47,1
37101,2000-2004,W,M,All,275319,7.6986,12,3.0262,12.371,12.9,0
37103,2000-2004,W,M,All,16260,4.5807,1,0,21.3228,1.27,1
37105,2000-2004,W,M,All,101952,7.5562,7,0.848,14.2643,6.97,1
37107,2000-2004,W,M,All,83619,10.4987,8,1.8807,19.1168,6.5,1
37109,2000-2004,W,M,All,152751,5.7446,6,0.6288,10.8603,8.9,1
37111,2000-2004,W,M,All,99730,5.5041,5,0,11.3747,7.15,1
37113,2000-2004,W,M,All,71796,8.7866,9,2.3581,15.2151,8.69,1
37115,2000-2004,W,M,All,48199,4.0642,2,0,13.0405,4.14,1
37117,2000-2004,W,M,All,32513,5.7651,1,0,19.4472,2.61,1
37119,2000-2004,W,M,All,1234459,7.0486,55,5.1036,8.9935,61.18,0
37121,2000-2004,W,M,All,38241,5.3724,3,0,15.459,3.42,1
37123,2000-2004,W,M,All,52466,9.2466,4,0,20.0951,3.78,1
37125,2000-2004,W,M,All,156509,11.5965,26,6.9083,16.2847,19.69,0
37127,2000-2004,W,M,All,137369,5.7724,8,0.0897,11.455,9.85,1
37129,2000-2004,W,M,All,331825,8.6004,24,4.964,12.2367,23.25,0
37131,2000-2004,W,M,All,21621,5.654,2,0,18.4162,2.36,1
37133,2000-2004,W,M,All,328193,7.3569,9,1.8284,12.8855,9.92,1
37135,2000-2004,W,M,All,225921,5.5839,9,0.7252,10.4425,11.15,1
37137,2000-2004,W,M,All,23855,6.5991,1,0,21.8216,2.42,1
37139,2000-2004,W,M,All,50575,11.9373,6,1.2789,22.5957,3.92,1
37141,2000-2004,W,M,All,82801,5.3369,5,0,12.6005,6.15,1
37143,2000-2004,W,M,All,20379,6.2428,2,0,19.1659,2.21,1
37145,2000-2004,W,M,All,62840,2.1759,1,0,10.3936,4.36,1
37147,2000-2004,W,M,All,213889,5.6022,7,0.9049,10.2995,10.49,1
37149,2000-2004,W,M,All,41607,5.4342,4,0,12.2771,5.74,1
37151,2000-2004,W,M,All,308025,3.7476,8,0.8081,6.687,18.98,0
37153,2000-2004,W,M,All,76787,7.9364,7,0,15.9679,5.61,1
37155,2000-2004,W,M,All,112037,12.6049,12,4.1992,21.0105,7.04,0
37157,2000-2004,W,M,All,178659,10.1656,16,4.849,15.4823,13.77,0
37159,2000-2004,W,M,All,272173,5.7952,14,2.5037,9.0868,19.86,0
37161,2000-2004,W,M,All,134246,9.9361,14,4.4908,15.3813,11.09,0
37163,2000-2004,W,M,All,103502,8.4059,7,1.1604,15.6514,6.35,1
37165,2000-2004,W,M,All,45282,12.0728,4,0,26.2505,3.02,1
37167,2000-2004,W,M,All,124758,8.657,10,3.0143,14.2996,9.1,1
37169,2000-2004,W,M,All,104421,7.8911,8,0.1499,15.6324,6.18,1
37171,2000-2004,W,M,All,166813,12.1549,17,6.1706,18.1393,12.6,0
37173,2000-2004,W,M,All,21595,6.7037,2,0,20.7673,2.12,1
37175,2000-2004,W,M,All,67133,9.954,10,3.5137,16.3943,8.23,1
37177,2000-2004,W,M,All,6264,0,0,0,21.0323,0.56,1
37179,2000-2004,W,M,All,302182,6.4098,12,1.8968,10.9228,13.53,0
37181,2000-2004,W,M,All,52765,5.3042,2,0,15.6471,3.73,1
37183,2000-2004,W,M,All,1279880,6.7194,40,4.4524,8.9863,52.2,0
37185,2000-2004,W,M,All,19931,3.0728,1,0,15.2431,2.15,1
37187,2000-2004,W,M,All,16440,0,0,0,12.3831,1.68,1
37189,2000-2004,W,M,All,103253,8.5168,5,0,17.4319,6.22,1
37191,2000-2004,W,M,All,185049,8.7025,12,3.2622,14.1429,10.72,0
37193,2000-2004,W,M,All,156699,6.172,8,1.0777,11.2663,11.48,1
37195,2000-2004,W,M,All,109246,8.2652,10,0.973,15.5575,7.64,1
37197,2000-2004,W,M,All,87467,3.1716,3,0,10.0109,6.08,1
37199,2000-2004,W,M,All,43576,3.425,2,0,11.65,4.2,1
38001,2000-2004,W,M,All,5896,9.1497,1,0,32.7013,0.9,1
38003,2000-2004,W,M,All,27127,8.3741,3,0,20.6158,3.18,1
38005,2000-2004,W,M,All,8934,0,0,0,14.5711,1.19,1
38007,2000-2004,W,M,All,2246,0,0,0,32.2788,0.25,1
38009,2000-2004,W,M,All,17084,3.4616,1,0,15.3114,2.03,1
38011,2000-2004,W,M,All,7567,22.9174,3,0,51.1415,0.97,1
38013,2000-2004,W,M,All,5326,10.0236,1,0,35.7201,0.75,1
38015,2000-2004,W,M,All,165209,7.9211,11,2.9845,12.8578,11.25,1
38017,2000-2004,W,M,All,302706,12.5737,24,7.2994,17.8481,15.91,0
38019,2000-2004,W,M,All,11362,0,0,0,13.2955,1.42,1
38021,2000-2004,W,M,All,13678,9.5426,2,0,25.9393,1.71,1
38023,2000-2004,W,M,All,5505,7.2824,1,0,28.2204,0.94,1
38025,2000-2004,W,M,All,7848,18.2447,2,0,47.3932,0.85,1
38027,2000-2004,W,M,All,6253,0,0,0,17.2457,0.86,1
38029,2000-2004,W,M,All,10248,4.9705,1,0,19.7659,1.54,1
38031,2000-2004,W,M,All,8862,6.5783,1,0,27.1544,0.93,1
38033,2000-2004,W,M,All,4355,17.5713,1,0,57.6853,0.55,1
38035,2000-2004,W,M,All,157024,11.79,12,4.5817,18.9982,8.27,0
38037,2000-2004,W,M,All,6781,0,0,0,16.4243,0.94,1
38039,2000-2004,W,M,All,6469,7.7913,1,0,29.0214,1.01,1
38041,2000-2004,W,M,All,6468,0,0,0,16.597,0.91,1
38043,2000-2004,W,M,All,6651,9.1969,1,0,32.7202,0.89,1
38045,2000-2004,W,M,All,11566,16.5654,3,0,38.1323,1.48,1
38047,2000-2004,W,M,All,5401,0,0,0,17.7616,0.8,1
38049,2000-2004,W,M,All,14523,0,0,0,11.6969,1.88,1
38051,2000-2004,W,M,All,7725,0,0,0,13.3258,1.53,1
38053,2000-2004,W,M,All,11090,13.2326,2,0,35.1212,1.35,1
38055,2000-2004,W,M,All,20986,0,0,0,9.6969,2.65,1
38057,2000-2004,W,M,All,20788,0,0,0,11.8045,1.79,1
38059,2000-2004,W,M,All,60650,6.9183,4,0,15.3818,4.94,1
38061,2000-2004,W,M,All,11096,9.7229,2,0,27.2801,1.5,1
38063,2000-2004,W,M,All,8539,12.2136,2,0,32.4103,1.32,1
38065,2000-2004,W,M,All,4946,0,0,0,25.0793,0.41,1
38067,2000-2004,W,M,All,20518,11.023,3,0,26.6738,2.25,1
38069,2000-2004,W,M,All,10906,0,0,0,13.2655,1.44,1
38071,2000-2004,W,M,All,27205,12.5799,5,0.2016,24.9583,3.08,1
38073,2000-2004,W,M,All,14869,18.7009,4,0,38.665,1.71,1
38075,2000-2004,W,M,All,6185,9.8152,1,0,34.7731,0.74,1
38077,2000-2004,W,M,All,44527,9.2648,4,0,20.1071,3.55,1
38079,2000-2004,W,M,All,8810,25.5241,3,0,56.2777,0.96,1
38081,2000-2004,W,M,All,11123,19.5456,2,0,48.8664,1.05,1
38083,2000-2004,W,M,All,4011,10.305,1,0,37.2852,0.67,1
38085,2000-2004,W,M,All,1970,0,0,0,41.3122,0.17,1
38087,2000-2004,W,M,All,2013,0,0,0,34.5664,0.21,1
38089,2000-2004,W,M,All,53807,3.333,2,0,10.6658,4.72,1
38091,2000-2004,W,M,All,5417,0,0,0,19.7419,0.64,1
38093,2000-2004,W,M,All,51362,4.7133,3,0,12.7649,4.8,1
38095,2000-2004,W,M,All,6540,0,0,0,17.08,0.87,1
38097,2000-2004,W,M,All,20648,3.6404,1,0,15.3824,2.14,1
38099,2000-2004,W,M,All,29300,13.3095,5,0.4319,26.1872,3.08,1
38101,2000-2004,W,M,All,133288,10.8582,13,4.8721,16.8442,9.54,0
38103,2000-2004,W,M,All,11722,0,0,0,12.1814,1.7,1
38105,2000-2004,W,M,All,44851,9.2089,5,0.3718,18.046,4.39,1
39001,2000-2004,W,M,All,67415,5.8866,3,0,14.2782,4.64,1
39003,2000-2004,W,M,All,229444,9.0736,20,5.029,13.1183,17.51,0
39005,2000-2004,W,M,All,128112,9.3963,11,3.0152,15.7774,9.49,1
39007,2000-2004,W,M,All,240906,7.2898,17,3.6351,10.9446,18.78,0
39009,2000-2004,W,M,All,144283,4.4259,4,0,9.848,7.28,1
39011,2000-2004,W,M,All,113423,7.9724,9,2.4141,13.5306,8.7,1
39013,2000-2004,W,M,All,160432,8.0706,15,3.8046,12.3365,14.49,0
39015,2000-2004,W,M,All,105263,4.2855,4,0,11.0965,6.51,1
39017,2000-2004,W,M,All,761996,9.4071,52,6.7498,12.0644,43.29,0
39019,2000-2004,W,M,All,71315,2.1017,2,0,9.4202,5.55,1
39021,2000-2004,W,M,All,92915,13.7673,12,5.2333,22.3014,6.32,0
39023,2000-2004,W,M,All,309276,10.5135,32,6.7836,14.2434,24.71,0
39025,2000-2004,W,M,All,439135,9.519,30,5.908,13.1299,22.34,0
39027,2000-2004,W,M,All,98158,8.2617,6,0.7496,15.7739,6.14,1
39029,2000-2004,W,M,All,266618,8.9601,22,5.0945,12.8257,20.88,0
39031,2000-2004,W,M,All,88657,12.1379,11,4.7761,19.4996,6.82,1
39033,2000-2004,W,M,All,110323,7.3597,7,1.098,13.6213,8.67,1
39035,2000-2004,W,M,All,2266601,9.8454,255,8.6311,11.0596,208.47,0
39037,2000-2004,W,M,All,128972,6.9107,9,2.0059,11.8154,10.65,1
39039,2000-2004,W,M,All,94133,8.6592,7,1.4167,15.9016,6.51,1
39041,2000-2004,W,M,All,295490,6.908,11,2.5988,11.2171,13.16,1
39043,2000-2004,W,M,All,173696,7.8333,17,3.2745,12.3922,15.75,0
39045,2000-2004,W,M,All,302820,7.5741,17,3.7442,11.404,18.22,0
39047,2000-2004,W,M,All,67104,14.0005,8,3.419,24.582,5.02,1
39049,2000-2004,W,M,All,2025144,11.5044,154,9.6287,13.3802,107.85,0
39051,2000-2004,W,M,All,102259,16.8343,14,7.5782,26.0905,6.81,0
39053,2000-2004,W,M,All,73305,8.5253,5,0,17.4014,5.18,1
39055,2000-2004,W,M,All,223836,4.9209,9,1.3157,8.5261,15.57,1
39057,2000-2004,W,M,All,331010,11.6857,27,6.9218,16.4497,21.05,0
39059,2000-2004,W,M,All,96968,9.4468,10,2.8736,16.02,7.31,1
39061,2000-2004,W,M,All,1471898,8.9711,124,7.3814,10.5609,111.2,0
39063,2000-2004,W,M,All,170402,12.0018,19,6.5398,17.4639,12.14,0
39065,2000-2004,W,M,All,76682,10.9605,7,1.6665,20.2544,5.08,1
39067,2000-2004,W,M,All,37541,13.1965,6,1.7688,24.6242,3.53,1
39069,2000-2004,W,M,All,71192,6.3308,4,0,13.668,5.1,1
39071,2000-2004,W,M,All,99556,3.4301,3,0,9.5897,7.14,1
39073,2000-2004,W,M,All,69831,14.686,9,3.9858,25.3863,4.82,1
39075,2000-2004,W,M,All,99919,8.0947,6,0,16.6641,5.41,1
39077,2000-2004,W,M,All,144073,9.9537,11,3.6349,16.2724,9.31,1
39079,2000-2004,W,M,All,78329,11.0445,8,2.0831,20.0059,5.3,1
39081,2000-2004,W,M,All,161148,11.551,23,6.7016,16.4004,15.66,0
39083,2000-2004,W,M,All,134607,8.6816,9,2.3349,15.0284,9.43,1
39085,2000-2004,W,M,All,539143,9.1626,47,6.4707,11.8545,40.39,0
39087,2000-2004,W,M,All,145404,7.4404,12,2.0094,12.8714,10.7,0
39089,2000-2004,W,M,All,350458,7.2304,17,3.2975,11.1632,21.88,0
39091,2000-2004,W,M,All,110286,10.0382,11,3.0111,17.0653,7.92,1
39093,2000-2004,W,M,All,630453,9.3065,51,6.6488,11.9642,44.14,0
39095,2000-2004,W,M,All,880577,12.3674,98,9.8882,14.8466,62.87,0
39097,2000-2004,W,M,All,97446,4.5526,3,0,11.5181,5.64,1
39099,2000-2004,W,M,All,503546,5.5287,35,3.6641,7.3934,49.52,0
39101,2000-2004,W,M,All,154345,5.6084,7,1.1812,10.0355,10.53,1
39103,2000-2004,W,M,All,382035,8.0607,22,4.4975,11.6239,22.31,0
39105,2000-2004,W,M,All,55599,3.6232,2,0,11.8819,4.21,1
39107,2000-2004,W,M,All,101674,5.7124,6,0,11.8905,7.64,1
39109,2000-2004,W,M,All,235872,8.7256,18,4.4375,13.0137,16.7,0
39111,2000-2004,W,M,All,37061,7.8165,3,0,18.5197,3.4,1
39113,2000-2004,W,M,All,1038010,9.7768,100,7.8314,11.7222,80.17,0
39115,2000-2004,W,M,All,34814,10.2968,3,0,24.0019,2.87,1
39117,2000-2004,W,M,All,81513,9.2759,7,0.8957,17.6561,5.12,1
39119,2000-2004,W,M,All,192497,10.0163,18,5.2575,14.7752,14.36,0
39121,2000-2004,W,M,All,35129,9.9191,3,0,23.7173,2.35,1
39123,2000-2004,W,M,All,100252,7.512,8,1.5085,13.5155,8.79,1
39125,2000-2004,W,M,All,48153,11.4608,5,0,23.2829,3.32,1
39127,2000-2004,W,M,All,85381,8.1302,6,0,16.53,5.44,1
39129,2000-2004,W,M,All,125950,14.0928,12,5.186,22.9995,7.4,0
39131,2000-2004,W,M,All,66675,7.8798,5,0,17.3706,4.73,1
39133,2000-2004,W,M,All,356691,10.2622,27,6.157,14.3673,21.54,0
39135,2000-2004,W,M,All,104375,9.6078,9,3.0946,16.1209,7.42,1
39137,2000-2004,W,M,All,85854,14.6363,10,5.2076,24.065,5.89,1
39139,2000-2004,W,M,All,282116,9.2858,26,5.6071,12.9644,22.01,0
39141,2000-2004,W,M,All,173786,5.644,7,1.047,10.241,10.9,1
39143,2000-2004,W,M,All,145802,10.6141,15,5.1449,16.0834,11.03,0
39145,2000-2004,W,M,All,180189,12.9159,23,7.5449,18.2869,13.47,0
39147,2000-2004,W,M,All,139467,4.673,6,0.3169,9.0291,10.31,1
39149,2000-2004,W,M,All,116013,7.3418,7,0.928,13.7556,7.41,1
39151,2000-2004,W,M,All,832429,7.8791,65,5.9206,9.8376,67.78,0
39153,2000-2004,W,M,All,1111769,10.1045,111,8.2006,12.0083,86.1,0
39155,2000-2004,W,M,All,490533,8.4412,44,5.8921,10.9903,42,0
39157,2000-2004,W,M,All,219819,8.2404,17,3.9689,12.5119,17,0
39159,2000-2004,W,M,All,101252,6.2701,3,0,15.3218,5.32,1
39161,2000-2004,W,M,All,70592,16.8307,12,6.9498,26.7116,5.78,1
39163,2000-2004,W,M,All,32275,4.3407,1,0,17.8426,1.99,1
39165,2000-2004,W,M,All,414696,8.9626,21,4.8237,13.1016,20.71,0
39167,2000-2004,W,M,All,149541,11.8069,16,5.6765,17.9373,11.8,0
39169,2000-2004,W,M,All,270382,10.692,25,6.355,15.029,17.82,0
39171,2000-2004,W,M,All,94753,5.7571,5,0,12.1074,7.26,1
39173,2000-2004,W,M,All,286607,12.7995,27,7.8201,17.7788,17.01,0
39175,2000-2004,W,M,All,55179,9.504,5,0.3406,18.6674,4.4,1
40001,2000-2004,W,M,All,28344,23.5185,6,3.5504,43.4866,2.27,1
40003,2000-2004,W,M,All,14991,0,0,0,12.2139,1.67,1
40005,2000-2004,W,M,All,30090,3.5339,1,0,15.5039,2.27,1
40007,2000-2004,W,M,All,13859,0,0,0,13.7687,1.32,1
40009,2000-2004,W,M,All,44547,10.9171,5,0.3262,21.5081,3.74,1
40011,2000-2004,W,M,All,25568,3.1975,1,0,13.948,2.42,1
40013,2000-2004,W,M,All,75973,9.6917,8,2.038,17.3454,6.55,1
40015,2000-2004,W,M,All,52438,11.3815,7,2.2867,20.4763,4.72,1
40017,2000-2004,W,M,All,204505,8.3655,15,2.958,13.773,11.06,0
40019,2000-2004,W,M,All,90414,8.7841,9,2.6981,14.8701,7.92,1
40021,2000-2004,W,M,All,66831,12.5064,9,2.9713,22.0416,5.37,1
40023,2000-2004,W,M,All,25960,5.5552,2,0,17.006,2.62,1
40025,2000-2004,W,M,All,7281,22.1295,2,0,56.8966,0.78,1
40027,2000-2004,W,M,All,467936,7.17,20,3.8112,10.5289,23.1,0
40029,2000-2004,W,M,All,11836,7.9122,1,0,27.4368,1.22,1
40031,2000-2004,W,M,All,203022,7.3621,10,2.2103,12.5139,11.63,1
40033,2000-2004,W,M,All,14302,18.2361,3,0,40.9219,1.31,1
40035,2000-2004,W,M,All,28186,9.3859,3,0,22.8422,2.54,1
40037,2000-2004,W,M,All,144327,5.6664,7,0.4896,10.8432,10.41,1
40039,2000-2004,W,M,All,54933,15.0754,8,4.2536,25.8971,4.33,1
40041,2000-2004,W,M,All,69705,9.3626,8,2.1926,16.5325,7.59,1
40043,2000-2004,W,M,All,10869,5.9876,1,0,22.9555,1.24,1
40045,2000-2004,W,M,All,9705,0,0,0,14.4968,1.19,1
40047,2000-2004,W,M,All,128397,12.0024,16,5.7878,18.2169,10.98,0
40049,2000-2004,W,M,All,57912,5.5383,4,0,11.9455,5.72,1
40051,2000-2004,W,M,All,104068,6.6488,6,0.8407,12.4569,7.19,1
40053,2000-2004,W,M,All,11813,17.1311,3,0,38.5292,1.36,1
40055,2000-2004,W,M,All,13763,4.7201,1,0,19.8347,1.47,1
40057,2000-2004,W,M,All,6648,0,0,0,18.3925,0.74,1
40059,2000-2004,W,M,All,8282,18.0586,2,0,46.6436,0.95,1
40061,2000-2004,W,M,All,24125,0,0,0,10.4243,2.37,1
40063,2000-2004,W,M,All,27417,0,0,0,9.6152,2.69,1
40065,2000-2004,W,M,All,60652,4.5882,2,0,13.822,3.94,1
40067,2000-2004,W,M,All,14509,4.9802,1,0,20.5282,1.59,1
40069,2000-2004,W,M,All,20553,0,0,0,11.7206,1.87,1
40071,2000-2004,W,M,All,101454,8.4588,10,2.8654,14.0522,9.54,1
40073,2000-2004,W,M,All,32521,0,0,0,9.9188,2.58,1
40075,2000-2004,W,M,All,21381,7.0666,2,0,19.7897,2.25,1
40077,2000-2004,W,M,All,20358,6.5452,2,0,19.8452,2.1,1
40079,2000-2004,W,M,All,102271,2.6309,3,0,8.6596,7.68,1
40081,2000-2004,W,M,All,70952,3.9565,3,0,11.5412,5.46,1
40083,2000-2004,W,M,All,73860,11.2939,7,2.4861,20.1018,5.01,1
40085,2000-2004,W,M,All,20021,4.8213,1,0,19.0789,1.79,1
40087,2000-2004,W,M,All,64944,1.5016,1,0,9.9045,4.26,1
40089,2000-2004,W,M,All,61992,10.1532,5,0,20.4667,4.87,1
40091,2000-2004,W,M,All,36429,10.934,7,2.2945,19.5735,4.71,1
40093,2000-2004,W,M,All,18022,0,0,0,11.4818,1.89,1
40095,2000-2004,W,M,All,29061,6.2082,2,0,18.5011,2.97,1
40097,2000-2004,W,M,All,73526,5.4552,4,0,12.851,6.47,1
40099,2000-2004,W,M,All,26514,11.2778,4,0,24.1434,2.9,1
40101,2000-2004,W,M,All,115392,9.6452,12,3.8731,15.4173,10.33,0
40103,2000-2004,W,M,All,25124,3.2789,1,0,15.5935,2.07,1
40105,2000-2004,W,M,All,20438,0,0,0,11.2343,2,1
40107,2000-2004,W,M,All,20640,0,0,0,11.9834,1.85,1
40109,2000-2004,W,M,All,1256156,9.4881,101,7.6007,11.3756,85.84,0
40111,2000-2004,W,M,All,71671,5.7025,4,0,13.2873,6,1
40113,2000-2004,W,M,All,82131,7.8777,6,0.9421,14.8133,6.5,1
40115,2000-2004,W,M,All,63522,10.0587,8,2.2006,17.9168,5.9,1
40117,2000-2004,W,M,All,35790,10.81,4,0,22.3659,3.06,1
40119,2000-2004,W,M,All,151588,5.106,6,0,10.3093,9.32,1
40121,2000-2004,W,M,All,89059,9.7298,10,3.2869,16.1726,8.35,1
40123,2000-2004,W,M,All,66430,7.401,5,0,15.4476,5.59,1
40125,2000-2004,W,M,All,134061,6.5666,9,0.9147,12.2184,10.23,1
